dataset,model,emb_dim,nclusters,NMI_01,NMI_02,NMI_03,NMI_04,NMI_05,NMI_06,NMI_07,NMI_08,NMI_09,NMI_10,NMI_11,NMI_12,NMI_13,NMI_14,NMI_15,NMI_16,NMI_17,NMI_18,NMI_19,NMI_20,NMI_21,NMI_22,NMI_23,NMI_24,NMI_25,NMI_26,NMI_27,NMI_28,NMI_29,NMI_30,RT_01,RT_02,RT_03,RT_04,RT_05,RT_06,RT_07,RT_08,RT_09,RT_10,RT_11,RT_12,RT_13,RT_14,RT_15,RT_16,RT_17,RT_18,RT_19,RT_20,RT_21,RT_22,RT_23,RT_24,RT_25,RT_26,RT_27,RT_28,RT_29,RT_30,K_01,K_02,K_03,K_04,K_05,K_06,K_07,K_08,K_09,K_10,K_11,K_12,K_13,K_14,K_15,K_16,K_17,K_18,K_19,K_20,K_21,K_22,K_23,K_24,K_25,K_26,K_27,K_28,K_29,K_30
T100k.D2k.L50.P0.O0.C6.data,w2v,50,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9665290679296775,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.097525,0.104196,0.096554,0.097444,0.105007,0.104284,0.096689,0.105368,0.104734,0.096848,0.105052,0.104308,0.096361,0.104901,0.103861,0.096223,0.105445,0.103974,0.097641,0.104552,0.103986,0.136059,0.106203,0.103794,0.096605,0.104812,0.103841,0.095967,0.105226,0.10401,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O0.C6.data,w2v,100,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.966345897545115,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,1.0,1.0,0.158525,0.169072,0.16849,0.169267,0.169018,0.168153,0.168393,0.168736,0.169559,0.169144,0.169445,0.168918,0.1682,0.168161,0.168181,0.169176,0.168583,0.16922,0.169662,0.168857,0.168307,0.211149,0.168149,0.167929,0.169605,0.169146,0.168436,0.16819,0.169715,0.167986,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O0.C6.data,w2v,200,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9644512922879689,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.276051,0.291685,0.290767,0.301203,0.276659,0.274159,0.276562,0.27442,0.275983,0.276931,0.274688,0.274881,0.274258,0.273746,0.274557,0.274719,0.2746,0.274556,0.274424,0.273395,0.275167,0.361798,0.274752,0.274746,0.274718,0.276355,0.276215,0.275519,0.275113,0.274693,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O0.C6.data,Glove,50,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,0.964449470826836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.080225,0.089996,0.089874,0.089478,0.090152,0.089193,0.090376,0.089683,0.089812,0.089621,0.090278,0.090205,0.089423,0.089431,0.090547,0.090507,0.092749,0.089889,0.089994,0.088723,0.09008,0.127037,0.090175,0.089755,0.089108,0.090063,0.090045,0.090038,0.089556,0.089707,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O0.C6.data,Glove,100,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9064447040383204,1.0,0.9702977993022289,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.135807,0.150637,0.150757,0.151158,0.151201,0.151059,0.151887,0.152198,0.152187,0.151496,0.151272,0.150312,0.150829,0.15263,0.149969,0.15193,0.152275,0.152112,0.150173,0.200822,0.151662,0.21388,0.15126,0.151372,0.150633,0.151184,0.151779,0.151326,0.15228,0.151236,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O0.C6.data,Glove,200,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999999999999999,1.0,1.0,1.0,1.0,0.9018533145953896,1.0,1.0,1.0,1.0,1.0,1.0,0.9645129425098458,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.246021,0.26731,0.266322,0.266518,0.265982,0.268647,0.269355,0.267432,0.269829,0.268643,0.268292,0.265163,0.265985,0.268556,0.393093,0.274437,0.273031,0.273149,0.286384,0.272049,0.275491,0.379113,0.275611,0.270986,0.269973,0.27624,0.266264,0.26627,0.266778,0.270162,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O10.C6.data,w2v,50,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.095986,0.110396,0.111153,0.111109,0.111033,0.110685,0.111098,0.111149,0.110519,0.110858,0.110915,0.110643,0.110582,0.110563,0.111504,0.111022,0.110739,0.11059,0.111995,0.110935,0.110553,0.111124,0.111287,0.111339,0.111441,0.111078,0.110306,0.110725,0.110811,0.110572,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O10.C6.data,w2v,100,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.151348,0.176701,0.176173,0.177062,0.176982,0.177757,0.177038,0.177076,0.177553,0.177644,0.177545,0.176792,0.177434,0.177133,0.177316,0.177757,0.176961,0.176779,0.177008,0.178048,0.176163,0.17683,0.177209,0.180042,0.176882,0.177497,0.177883,0.179519,0.177817,0.177319,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O10.C6.data,w2v,200,-1,1.0,1.0,1.0,1.0,0.9010797260314096,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.266193,0.287009,0.288562,0.287974,0.348629,0.304505,0.304837,0.305864,0.309953,0.287553,0.287323,0.289575,0.290429,0.289182,0.287474,0.288079,0.287481,0.29003,0.288326,0.288612,0.288325,0.288555,0.286503,0.288649,0.287397,0.287128,0.286709,0.28693,0.28836,0.289051,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O10.C6.data,Glove,50,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9162244679212979,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.084392,0.094947,0.096154,0.095135,0.094863,0.094694,0.094613,0.097858,0.095798,0.095685,0.094538,0.094937,0.093944,0.095396,0.094944,0.095505,0.117943,0.095374,0.095242,0.09479,0.103126,0.094157,0.094465,0.095199,0.096012,0.095188,0.095101,0.096116,0.095952,0.093869,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O10.C6.data,Glove,100,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.167354,0.158608,0.162491,0.16157,0.161742,0.161751,0.160022,0.161413,0.162291,0.160409,0.161176,0.161502,0.162354,0.159343,0.160429,0.162238,0.161366,0.1594,0.160326,0.160854,0.160767,0.160732,0.162769,0.161142,0.161707,0.161394,0.160837,0.161819,0.160315,0.160168,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O10.C6.data,Glove,200,-1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9116855748441978,1.0,1.0,1.0,0.8991285424165101,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.268643,0.28746,0.284585,0.286755,0.290433,0.289311,0.28602,0.286549,0.287421,0.289812,0.28995,0.289501,0.289051,0.289258,0.844715,0.288064,0.286461,0.284006,0.450758,0.287098,0.286222,0.286751,0.294048,0.278354,0.278742,0.280665,0.280406,0.279081,0.280535,0.283463,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O20.C6.data,w2v,50,-1,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,0.9624020377419639,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,0.103842,0.121535,0.127728,0.118333,0.108723,0.120429,0.119027,0.119002,0.119291,0.119431,0.118987,0.119496,0.119318,0.119277,0.119248,0.118941,0.119484,0.119708,0.119558,0.172554,0.118915,0.119317,0.119187,0.118747,0.120254,0.120156,0.119298,0.119064,0.119872,0.118853,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O20.C6.data,w2v,100,-1,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.9700238001886508,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.16071,0.186555,0.187381,0.186659,0.18847,0.187512,0.188197,0.188388,0.187297,0.187604,0.187698,0.188043,0.18788,0.186905,0.188374,0.188198,0.186824,0.187215,0.187385,0.233709,0.187462,0.187769,0.188066,0.187103,0.188653,0.187355,0.197463,0.187835,0.189027,0.187467,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O20.C6.data,w2v,200,-1,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,0.9637339353088814,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,0.314632,0.306834,0.307196,0.310055,0.305586,0.308804,0.30767,0.32617,0.307265,0.308063,0.307623,0.309528,0.307721,0.307167,0.309698,0.308328,0.307567,0.306417,0.307075,0.374655,0.307731,0.307128,0.309084,0.307156,0.307904,0.361648,0.348099,0.312437,0.31147,0.312492,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O20.C6.data,Glove,50,-1,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.9700253355219982,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9041293410725041,1.0000000000000002,1.0,1.0,0.092561,0.103202,0.102393,0.10284,0.101996,0.102997,0.103328,0.102658,0.101811,0.103192,0.102071,0.102749,0.102872,0.103069,0.103172,0.102285,0.103397,0.102306,0.103052,0.135635,0.103127,0.101864,0.103402,0.103206,0.103257,0.10325,0.137782,0.103076,0.102516,0.102148,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O20.C6.data,Glove,100,-1,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,0.9624183492991552,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,1.0,0.9081841022034277,0.157848,0.172692,0.174163,0.173518,0.173626,0.174263,0.173712,0.174329,0.171458,0.173482,0.174747,0.172517,0.174441,0.172148,0.172972,0.17237,0.174566,0.171306,0.172659,0.350567,0.173991,0.172867,0.173946,0.172944,0.172951,0.178316,0.173531,0.173822,0.17288,0.331635,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O20.C6.data,Glove,200,-1,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,0.9015937881746097,1.0000000000000002,1.0,1.0,0.9637399005687202,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,0.300794,0.301538,0.308122,0.307245,0.306416,0.303031,0.308151,0.317049,0.306461,0.308598,0.306185,0.306893,0.30647,0.306258,0.320142,0.615978,0.308113,0.309522,0.307765,0.784597,0.308196,0.310714,0.310047,0.307191,0.320934,0.301693,0.301097,0.297572,0.29885,0.301736,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,7,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O30.C6.data,w2v,50,-1,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9163669286151102,1.0000000000000002,1.0,0.9092101138561299,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,0.9027306320561582,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.105085,0.099215,0.098471,0.098701,0.099398,0.098873,0.098774,0.098417,0.098684,0.098566,0.099322,0.098699,0.099053,0.098939,0.123158,0.099598,0.098169,0.115476,0.099188,0.099667,0.098068,0.099391,0.099017,0.099122,0.118864,0.098599,0.098296,0.099622,0.098439,0.098849,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O30.C6.data,w2v,100,-1,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,0.9173924126267085,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.149555,0.175543,0.174469,0.174084,0.175603,0.175744,0.174927,0.174756,0.175559,0.174878,0.175298,0.175266,0.178371,0.175284,0.174329,0.181048,0.175375,0.17687,0.174958,0.174463,0.175021,0.173942,0.174876,0.175546,0.174326,0.209606,0.174573,0.174774,0.174667,0.174416,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O30.C6.data,w2v,200,-1,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,0.267905,0.286161,0.28794,0.285928,0.284869,0.287549,0.287672,0.28636,0.292852,0.283453,0.282432,0.282371,0.282383,0.281031,0.283646,0.285828,0.298475,0.298716,0.298411,0.299338,0.299068,0.299836,0.297142,0.296649,0.298213,0.309785,0.282478,0.281188,0.282161,0.282261,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O30.C6.data,Glove,50,-1,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.902741635617121,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,0.082985,0.089039,0.092413,0.093259,0.120707,0.091608,0.092408,0.092858,0.093234,0.09223,0.091869,0.09177,0.092261,0.09241,0.091733,0.092452,0.091473,0.091535,0.092594,0.092231,0.092053,0.093174,0.092215,0.091632,0.092105,0.092138,0.091527,0.091793,0.091814,0.093227,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O30.C6.data,Glove,100,-1,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.9037474615789494,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0000000000000002,0.140154,0.154486,0.155047,0.15657,0.155904,0.155338,0.156141,0.156508,0.155334,0.15441,0.154407,0.1563,0.155099,0.155197,0.153936,0.157132,0.155839,0.155934,0.156675,0.157008,0.15425,0.225063,0.155173,0.156548,0.155615,0.154337,0.155456,0.154626,0.157333,0.154848,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P0.O30.C6.data,Glove,200,-1,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0000000000000002,1.0,1.0,0.909951546602929,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0000000000000002,1.0,1.0,1.0,1.0,1.0,1.0000000000000002,1.0000000000000002,1.0,1.0000000000000002,1.0000000000000002,0.255573,0.27383,0.274213,0.272962,0.275221,0.275934,0.271236,0.275189,0.351313,0.274193,0.277234,0.274636,0.276583,0.272872,0.274277,0.274989,0.274957,0.276557,0.275653,0.275706,0.272075,0.276183,0.274225,0.274549,0.274962,0.274154,0.274942,0.276559,0.27581,0.276912,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
T100k.D2k.L50.P10.O0.C6.data,w2v,50,-1,0.9999434801742294,0.9999434801742294,0.9670143500309643,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9624577448746997,0.9203215503205486,0.9999434801742294,0.9999434801742294,0.9325086321872443,0.9999434801742294,0.9999434801742294,0.9508458308630346,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9219603537235217,0.937485972989208,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9165856559117056,0.9999434801742294,0.8771278340725724,0.9999434801742294,0.9011703187762578,0.9999434801742294,0.9999434801742294,0.098643,0.110568,0.138335,0.10307,0.102596,0.103453,0.104264,0.139734,0.172024,0.103712,0.104489,0.158249,0.103743,0.103507,0.189911,0.103463,0.103155,0.103784,0.203997,0.161039,0.103257,0.103071,0.102639,0.17009,0.10342,0.140702,0.103356,0.19078,0.10351,0.103471,6,6,7,6,6,6,6,7,9,6,6,8,6,6,8,6,6,6,9,8,6,6,6,9,6,7,6,10,6,6
T100k.D2k.L50.P10.O0.C6.data,w2v,100,-1,0.9999434801742294,0.9999434801742294,0.9683929234348755,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9812621484121682,0.9093802430168957,0.9999434801742294,0.9999434801742294,0.9371653333632984,0.9999434801742294,0.9999434801742294,0.9505301198108685,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9050018322642785,0.9319102758965205,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9007055131616297,0.9999434801742294,0.9630804438708948,0.9999434801742294,0.889205916111279,0.9999434801742294,0.9999434801742294,0.156555,0.181292,0.22702,0.181554,0.181845,0.180743,0.1816,0.22304,0.342127,0.191782,0.187765,0.257945,0.183891,0.183364,0.256243,0.180992,0.180434,0.180639,0.282456,0.251211,0.181569,0.182169,0.182575,0.277325,0.180884,0.216238,0.181216,0.314746,0.179974,0.179992,6,6,7,6,6,6,6,7,9,6,6,8,6,6,8,6,6,6,9,8,6,6,6,9,6,7,6,10,6,6
T100k.D2k.L50.P10.O0.C6.data,w2v,200,-1,0.9999434801742294,0.9999434801742294,0.968050468200162,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.963084905995285,0.9174545811303695,0.9999434801742294,0.9999434801742294,0.9374750490682686,0.9999434801742294,0.9999434801742294,0.9374791067744548,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9059027902565968,0.9325046656931643,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9050021425609276,0.9999434801742294,0.9680491783325953,0.9999434801742294,0.889670321608372,0.9999434801742294,0.9999434801742294,0.278205,0.296676,0.362542,0.297731,0.295439,0.296103,0.296431,0.364821,0.543754,0.317757,0.315428,0.462402,0.316405,0.322846,0.440733,0.315682,0.315631,0.316016,0.477301,0.406106,0.303633,0.297133,0.297691,0.441595,0.297149,0.343976,0.296137,0.485448,0.297114,0.296981,6,6,7,6,6,6,6,7,9,6,6,8,6,6,8,6,6,6,9,8,6,6,6,9,6,7,6,10,6,6
T100k.D2k.L50.P10.O0.C6.data,Glove,50,-1,0.9110789083518664,0.9999434801742294,0.9670417406321494,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9624648013720559,0.9164840370986048,0.9999434801742294,0.9999434801742294,0.9283021848261521,0.9999434801742294,0.9999434801742294,0.9331954499594425,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9094118444936534,0.9427556281143857,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9094058426516833,0.9999434801742294,0.9670443007873726,0.9999434801742294,0.8739738506986134,0.9999434801742294,0.9999434801742294,0.252201,0.098642,0.153877,0.097401,0.097837,0.09742,0.097908,0.143427,0.178053,0.097959,0.09848,0.239865,0.097566,0.097717,0.193339,0.098956,0.097261,0.098372,0.19026,0.157274,0.098956,0.098052,0.097698,0.236527,0.097859,0.185136,0.098144,0.376102,0.098009,0.098576,6,6,7,6,6,6,6,7,9,6,6,8,6,6,8,6,6,6,9,8,6,6,6,9,6,7,6,10,6,6
T100k.D2k.L50.P10.O0.C6.data,Glove,100,-1,0.9999434801742294,0.9999434801742294,0.9680519243913295,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9670387749926564,0.901015199855176,0.9999434801742294,0.9999434801742294,0.9282406138248612,0.9999434801742294,0.9999434801742294,0.9337974616975133,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9041690924358126,0.9375180374837219,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9050465982766607,0.9999434801742294,0.9630824876277665,0.9999434801742294,0.8881472397025153,0.9999434801742294,0.9999434801742294,0.153509,0.164848,0.243098,0.165741,0.166919,0.166026,0.176586,0.285524,0.53598,0.165901,0.166814,0.356198,0.167702,0.165114,0.453042,0.166598,0.165976,0.166106,0.27706,0.280613,0.166215,0.166866,0.173699,0.39979,0.164573,0.40584,0.165666,0.545378,0.165616,0.166668,6,6,7,6,6,6,6,7,9,6,6,8,6,6,8,6,6,6,9,8,6,6,6,9,6,7,6,10,6,6
T100k.D2k.L50.P10.O0.C6.data,Glove,200,-1,0.9999434801742294,0.9999434801742294,0.9630916561129017,0.9999434801742294,0.9110360803659722,0.9999434801742294,0.9999434801742294,0.9624450904948397,0.9010099214034769,0.9999434801742294,0.9999434801742294,0.9325404911929395,0.9999434801742294,0.9999434801742294,0.9325414772959454,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.921796787040282,0.933184235746468,0.9999434801742294,0.9999434801742294,0.9999434801742294,0.9168870962339855,0.9999434801742294,0.9684089635696344,0.9999434801742294,0.8742154470128508,0.9999434801742294,0.9999434801742294,0.276594,0.293592,0.53475,0.288278,0.503696,0.294934,0.29427,0.641698,0.535479,0.287367,0.290932,0.689426,0.292405,0.292671,0.873945,0.293493,0.292768,0.29199,0.473892,0.764981,0.297305,0.295373,0.294409,1.011814,0.294033,0.560682,0.29504,0.927338,0.289896,0.316225,6,6,7,6,6,6,6,7,9,6,6,8,6,6,8,6,6,6,9,8,6,6,6,9,6,7,6,10,6,6
T100k.D2k.L50.P10.O10.C6.data,w2v,50,-1,1.0,0.9411772836626381,1.0,1.0,1.0,1.0,0.9999999999999999,0.9675015278616101,1.0,0.9034100185035635,1.0,1.0,1.0,1.0,0.9417561540771017,1.0,1.0,1.0,0.8971938917888299,1.0,1.0,0.8828677300993341,1.0,0.9055529197161225,1.0,0.9592659821176219,1.0,1.0,0.9033338822192075,0.9675052660115486,0.096203,0.151293,0.097879,0.0993,0.098223,0.097267,0.097863,0.129777,0.098653,0.168172,0.098421,0.097794,0.099185,0.097928,0.144806,0.098155,0.09921,0.097984,0.173094,0.09765,0.097978,0.179574,0.097896,0.160045,0.098525,0.133724,0.097678,0.098672,0.172384,0.130272,6,8,6,6,6,6,6,7,6,9,6,6,6,6,8,6,6,6,10,6,6,10,6,9,6,7,6,6,9,7
